,GLOF,Latitude,Longitude,Year_final,area_t2,area_t1,expansion_ha_peryr
112,1,36.84,73.92,2004,,4.025214450431452,
113,1,30.267,81.474,2004,,0.4654116099567063,
114,1,42.207,79.846,2004,,255.90156838724906,
115,1,35.677,77.193,2004,,2.1155616443365646,
116,1,36.384,72.706,2005,,7.735490543168555,
117,1,42.537,74.427,2005,,2.18406692800487,
118,1,42.207,79.846,2005,,251.64477126048612,
119,1,43.128,77.509,2005,,17.039898654435284,
120,1,36.027,73.196,2005,,18.881173236648554,
121,1,35.677,77.193,2005,,3.0639965340264927,
122,1,29.752,96.465,2006,11.304360025361008,10.602655169368127,0.14034097119857628
123,1,30.267,81.474,2006,,3.8003486382175784,
124,1,41.859,76.995,2006,,48.60713008134497,
125,1,42.207,79.846,2006,,206.6180926876256,
126,1,35.677,77.193,2006,,3.0639965340264927,
127,1,36.428,74.806,2007,,45.304623528113,
128,1,30.267,81.474,2007,,5.584118161568926,
129,1,42.207,79.846,2007,5.188979638237347,241.94075885930894,-47.35035584421432
130,1,28.278,90.225,2007,97.42889195877902,95.61009819752321,0.3637587522511609
131,1,36.457,74.879,2008,,8.161456042198726,
132,1,36.428,74.806,2008,,52.746731912870096,
133,1,36.428,74.806,2008,,52.746731912870096,
134,1,36.428,74.806,2008,,52.746731912870096,
135,1,35.677,77.193,2008,,87.97260670634473,
136,1,30.267,81.474,2008,,5.97191738548384,
137,1,36.428,74.806,2008,,52.746731912870096,
138,1,42.207,79.846,2008,2.660115178646293,238.9480543757374,-47.25758783941822
139,1,41.941,77.017,2008,3.1389946298207425,77.9624335004139,-14.96468777411863
140,1,28.323,97.835,2008,4.74310668536486,1.3435307451990774,0.6799151880331565
141,1,42.207,79.846,2009,18.69417542859816,200.7631941465663,-36.413803743593625
142,1,37.094,71.637,2009,0.8596846222362232,25.644598287300443,-4.956982733012844
143,1,36.043,74.571,2009,,0.29037461231513556,
144,1,36.428,74.806,2009,0.361304071158535,30.136992058908863,-5.955137597550065
145,1,28.101,90.164,2009,5.30727775284766,0.5544105349321113,0.9505734435831098
146,1,30.267,81.474,2009,10.858059427184449,6.359697959772357,0.8996722934824183
147,1,36.784,74.004,2009,0.6473043636797607,0.28771013876823354,0.07191884498230544
148,1,35.677,77.193,2009,0.07296354631079824,190.82678777416197,-38.15076484557024
149,1,30.83,94.0,2009,9.25545604365834,17.966897655724345,-1.742288322413201
150,1,28.087,90.326,2009,133.18714099835577,90.79709562487413,8.478009074696327
151,1,35.93,74.609,2010,0.4363043511873737,13.961905599126244,-2.705120249587774
152,1,36.039,74.633,2010,0.3630657056100978,,
153,1,36.546,73.353,2010,0.7213454621504333,20.56461839249586,-3.9686545860690847
154,1,42.522,74.609,2010,137.08298087576497,124.83972952546175,2.448650270060645
155,1,36.342,75.479,2010,3.255523555462977,0.2893841692208727,0.593227877248421
156,1,42.207,79.846,2010,29.472206297890114,2.460605715311892,5.402320116515645
157,1,36.043,74.571,2010,,0.29037461231513556,
158,1,27.951,87.985,2010,46.887034525872494,47.36303840554683,-0.09520077593486746
159,1,36.174,71.898,2010,0.2899713168023337,8.333498910781254,-1.6087055187957842
160,1,33.019,78.488,2010,4.819715586937388,22.516172532332813,-3.539291389079085
161,1,42.207,79.846,2011,108.83409737057555,2.5271084134991435,21.26139779141528
162,1,35.411,77.604,2011,71.42660876598136,56.27545552061779,3.0302306490727133
163,1,30.267,81.474,2011,5.894448782350438,5.739273375510285,0.03103508136803068
164,1,42.207,79.846,2012,91.87094546371918,,
165,1,36.027,73.196,2012,8.642454136944618,51.20127064209596,-8.511763301030268
166,1,42.537,74.427,2012,11.182868988317473,192.50028603146114,-36.26348340862874
167,1,35.411,77.604,2013,19.248735467221266,0.36590847699436785,3.77656539804538
168,1,30.747,79.062,2013,0.07715927176802627,0.7717625011405634,-0.13892064587450742
169,1,30.473,93.534,2013,36.375707114929895,41.329852760199856,-0.9908291290539921
170,1,36.784,74.004,2013,0.071915776908725,0.2157996787077235,-0.028776780359799702
171,1,41.987,76.814,2013,36.25304325784227,,
172,1,36.475,71.129,2013,25.92528116766543,34.302482277114294,-1.675440221889773
173,1,30.531,94.944,2013,3.248597955308114,8.585617384379052,-1.0674038858141877
174,1,35.997,74.666,2014,40.98195284388251,,
175,1,35.411,77.604,2014,7.025220278733886,,
176,1,43.144,77.277,2014,2.621587048783638,,
177,1,41.973,76.828,2014,10.685718718664662,,
178,1,33.617,77.613,2014,41.80403879309199,,
179,1,42.207,79.846,2015,58.54594617224758,,
180,1,27.874,86.586,2015,240.85642563863462,8.415508939108864,46.48818333990515
181,1,27.906,86.891,2015,45.874527376079726,18.808745856310857,5.413156303953774
182,1,28.07,89.58,2015,5.625828590637876,5.071178810026696,0.11092995612223593
183,1,35.997,74.666,2015,72.30022551433073,,
184,1,36.22,71.775,2015,5.287797776593397,,
185,1,36.174,71.898,2015,1.3048325309054092,,
186,1,30.737,94.253,2015,49.08252487707486,28.63061593366097,4.0903817886827785
187,1,35.677,77.193,2015,52.38215161562131,,
188,1,43.007,76.847,2015,19.63925625805924,,
189,1,42.528,74.54,2015,105.6070139675213,,
190,1,30.31,82.2,2015,29.846888068606873,16.822761625686077,2.604825288584159
191,1,27.943,87.896,2015,68.39632434283155,64.80718276454549,0.7178283156572121
192,1,42.207,79.846,2016,293.0980834333344,,
193,1,36.784,74.004,2016,0.8629866216640066,,
194,1,27.906,86.891,2016,50.63652609478478,31.823981925933413,3.762508833770273
195,1,35.677,77.193,2016,52.09033256213909,,
196,1,28.078,86.064,2016,46.97598371532999,40.25408717527805,1.3443793080103874
197,1,35.677,77.193,2016,52.09033256213909,,
198,1,27.813,87.139,2017,56.5415149879333,15.405875582437229,8.227127881099213
199,1,42.207,79.846,2017,288.165018877718,5.188979638237347,56.595207847896134
200,1,27.989,86.811,2017,28.70892088315636,9.27690513629598,3.886403149372076
201,1,36.342,75.479,2017,6.797266876391491,,
202,1,34.588,76.733,2017,19.587741210502937,,
203,1,42.4,74.7,2017,5.3045697684676805,,
204,1,35.677,77.193,2017,14.371834266288213,,
205,1,36.342,75.479,2018,8.677971344568109,,
206,1,36.342,75.479,2018,8.677971344568109,,
207,1,36.342,75.479,2018,8.677971344568109,,
208,1,28.245,86.321,2018,119.3155988621328,34.180951839343045,17.02692940455795
209,1,35.47,69.628,2018,4.899493462003118,,
210,1,36.5,74.06,2018,162.58714691641947,,
211,1,42.207,79.846,2018,44.43703955565446,2.660115178646293,8.355384875401633
212,1,35.677,77.193,2018,31.649878138067468,,
213,1,36.342,75.479,2019,11.570664614480666,4.123766465255708,1.4893796298449917
214,1,28.106,90.263,2019,135.13009129171837,124.595846370539,2.1068489842358757
215,1,36.361,74.563,2019,0.1446549189453982,,
216,1,42.207,79.846,2019,51.09687544322646,18.69417542859816,6.480540002925659
217,1,35.86,71.97,2019,27.66161933378876,2.7661664069647363,4.979090585364805
218,1,35.677,77.193,2019,33.337510048009825,0.07296354631079824,6.652909300339806
219,1,41.978,77.267,2019,2.8715593869942415,1.4686468690068997,0.2805825035974684
220,1,43.007,76.847,2019,8.995166865690662,4.9256511740748685,0.8139031383231586
221,1,36.361,74.563,2020,0.21694807775397298,0.07232620778749363,0.028924373993295872
222,1,36.361,74.563,2020,0.21694807775397298,0.07232620778749363,0.028924373993295872
223,1,30.356,93.631,2020,164.49570757652222,91.65775079483362,14.56759135633772
224,1,35.86,71.97,2020,9.681576671818007,2.62057862322363,1.4121996097188754
225,1,30.436,94.544,2020,51.96028853793526,37.473079053863735,2.8974418968143056
226,1,42.207,79.846,2020,234.8761729245444,29.472206297890114,41.08079332533085
227,1,36.853,73.023,2020,44.25254695216794,27.514490461409547,3.3476112981516786
228,1,36.342,75.479,2021,3.6899814445432844,3.761942121278774,-0.014392135347097934
229,1,36.361,74.563,2021,2.8203785555516157,0.21698913720664859,0.5206778836689934
230,1,36.33,73.68,2021,3.907028519061659,45.855877729316916,-8.38976984205105
231,1,28.131,85.515,2021,23.126267879245024,13.780530480504362,1.8691474797481322
232,1,42.207,79.846,2021,529.0503644890548,108.83409737057555,84.04325342369586
233,1,35.46,69.639,2021,2.1941481993943555,1.6821808171774093,0.10239347644338923
234,1,48.624,90.977,2021,72.94420461018055,10.030761478947538,12.582688626246602
235,1,34.0,77.422,2021,3.647929542099669,22.336549087952797,-3.737723909170626
236,1,36.361,74.563,2022,4.845223665579367,0.21698913720664859,0.9256469056745436
237,1,42.207,79.846,2022,564.8919135849113,91.87094546371918,94.60419362423843
238,1,42.207,79.846,2023,372.4631439232312,48.49843851145163,64.79294108235591
239,1,27.913,88.195,2023,153.86454811508463,117.67914201337842,7.237081220341241
240,1,28.717,98.004,2017,53.07378893601188,16.221464997191838,7.370464787764009
