Longitude,Latitude,Year_final,Lake_area_calculated_ha,Elevation_m,Lake_type_simplified,is_supraglacial,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m,5y_expansion_rate,10y_expansion_rate,GLOF
74.614,33.444,2019,2.1730097615724735,3580,other,0,1.9907360799633704,0.1217615118053989,0,0,3211.195345741946,4129.0,0.0750349986718486,0.0225122852186741,0
74.769,33.512,2019,123.0138683498062,3486,other,0,23.719649104568276,0.9057766493311524,0,0,719.824253011438,4138.0,0.1497507148113385,-0.8310953691244137,0
74.85,33.503,2019,38.04594635515717,3623,other,0,417.5899719691893,0.0,1,4,0.0,3978.0,4.823661868740854,0.5165723310946916,0
75.194,35.264,2019,17.010564403715012,4551,other,0,123.09345174894447,0.5325712168877235,0,0,627.1461720215605,4885.0,-0.0293292077559307,-0.0073327394342381,0
75.182,35.231,2019,8.508717238772846,4547,other,0,36.927625943326625,0.8943814080683569,0,0,186.72123379742297,4714.0,0.0146690861539834,0.0440095005463343,0
75.228,35.119,2019,13.074412768064189,4586,other,0,45.9393465277704,3.3251094482569044,0,0,15.6385829727378,4638.0,9.249112185472084e-07,0.0293815115844354,0
75.198,35.049,2019,9.630478148546974,4398,other,0,2.2637904739749866,0.2541244037503201,0,0,983.7701389970704,4646.0,0.0735147138188406,0.0661638699897043,0
75.001,35.016,2019,9.854935346869974,3931,other,0,7.903504531452754,0.8658660249277915,0,0,604.0195422191503,4455.0,0.2500503279528551,0.1029620658340073,0
75.422,35.182,2019,12.403687666400504,4530,other,0,98.45194023233148,0.0,1,1,0.0,4640.0,0.0440397804728913,0.0587148637971058,0
75.261,35.143,2019,22.53771315857055,4659,other,0,29.096533778034487,2.162060013213359,0,0,12.025568134603963,4686.0,2.5396226340169226,1.2844972636260763,0
75.321,35.132,2019,16.15672988019728,4526,other,0,19.278755621684972,3.6070646349080175,0,0,13.584452999758772,4578.0,-0.044063885532104,-0.0293778530355375,0
75.521,35.172,2019,8.588325962441528,4551,other,0,11.149040281035653,0.0,1,1,0.0,4612.0,0.0146805797551319,-0.0293619215221644,0
75.579,35.096,2019,8.96368537735242,4375,other,0,31.472947682843543,0.0519523984190427,0,0,4946.836100367574,4633.0,0.0146951653078581,0.0,0
