Longitude,Latitude,Year_final,Lake_area_calculated_ha,Elevation_m,Lake_type_simplified,is_supraglacial,glacier_area_ha,slope_glac_to_lake,glacier_contact,glacier_touch_count,nearest_glacier_dist_m,glacier_elev_m,5y_expansion_rate,10y_expansion_rate,GLOF
79.846,42.207,2019,51.09687544322646,3269,ice,0,343.68647517804334,0.0,1,5,0.0,4448.0,6.653323265742927,6.480540002925659,1
71.97,35.86,2019,27.66161933378876,4412,moraine,0,55.70223684058535,0.0,1,6,0.0,4554.0,5.328487716623451,4.979090585364805,1
77.193,35.677,2019,33.337510048009825,4779,ice,0,27626.56738116892,0.0,1,3,0.0,5653.0,-3.7943419526500906,6.652909300339806,1
77.267,41.978,2019,2.8715593869942415,3754,moraine,0,240.34740915710185,0.0,1,2,0.0,3917.0,-1.415179325239684,0.2805825035974684,1
76.847,43.007,2019,8.995166865690662,3515,ice,0,31.78589682847882,0.0,1,2,0.0,3941.0,-8.604162069467817,0.8139031383231586,1
74.563,36.361,2020,0.2169480777539729,2722,ice,0,4592.042245631373,0.0,1,1,0.0,3839.0,-0.0723343209485553,0.0289243739932958,1
74.563,36.361,2020,0.2169480777539729,2722,ice,0,4592.042245631373,0.0,1,1,0.0,3839.0,-0.0723343209485553,0.0289243739932958,1
93.631,30.356,2020,164.49570757652222,4442,moraine,0,12984.172638158188,0.0,1,3,0.0,5357.0,22.56224749358291,14.56759135633772,1
71.97,35.86,2020,9.681576671818007,4412,ice,1,40.098011268689135,0.0,1,3,0.0,4554.0,1.5577636849104262,1.4121996097188754,1
94.544,30.436,2020,51.96028853793526,3257,moraine,0,1042.0140855935847,0.0,1,4,0.0,4517.0,7.294546196161586,2.8974418968143056,1
79.846,42.207,2020,234.8761729245444,3269,ice,0,416.99995801419186,0.0,1,5,0.0,4448.0,35.266045350459365,41.08079332533085,1
73.023,36.853,2020,44.25254695216794,4942,other,0,4642.357993309743,0.0,1,4,0.0,5288.0,1.9396121850255357,3.3476112981516786,1
75.479,36.342,2021,3.689981444543285,3475,ice,0,62981.612384308406,0.0,1,4,0.0,4744.0,-0.650484249935156,-0.0143921353470979,1
74.563,36.361,2021,2.8203785555516157,2722,ice,0,10772.70117108293,0.0,1,3,0.0,3839.0,-0.4050924175511045,0.5206778836689934,1
73.68,36.33,2021,3.907028519061659,4281,other,0,4.146547295785849,0.0,1,1,0.0,4414.0,-0.5061064819577329,-8.38976984205105,1
85.515,28.131,2021,23.126267879245024,4765,moraine,0,618.3149697925246,0.0,1,6,0.0,5494.0,-1.5681311732908916,1.869147479748132,1
79.846,42.207,2021,529.0503644890548,3269,ice,0,85354.60346809277,0.0,1,12,0.0,4448.0,47.19045621114408,84.04325342369586,1
69.639,35.46,2021,2.1941481993943555,4345,ice,1,8.213756782039775,0.1150008036380269,0,0,913.0370978145064,4636.0,0.0146277374841181,0.1023934764433892,1
90.977,48.624,2021,72.94420461018055,3405,moraine,0,8229.618312591454,0.0,1,12,0.0,3897.0,-1.3060424431398814,12.582688626246602,1
77.422,34.0,2021,3.647929542099669,5245,moraine,0,305.6684982356074,0.0,1,5,0.0,5578.0,-3.5740250618390084,-3.737723909170626,1
74.563,36.361,2022,4.845223665579367,2722,ice,0,10772.70117108293,0.0,1,3,0.0,3839.0,0.448359762241754,0.9256469056745436,1
79.846,42.207,2022,564.8919135849113,3269,ice,0,121340.4731066254,0.0,1,11,0.0,4448.0,55.34537894143866,94.60419362423843,1
79.846,42.207,2023,372.4631439232312,3269,ice,0,121325.1702213925,0.0,1,10,0.0,4448.0,65.60522087351535,64.79294108235591,1
88.195,27.913,2023,153.86454811508463,5207,moraine,0,7565.515637131982,0.0,1,5,0.0,5676.0,3.221736075241523,7.237081220341241,1
98.004,28.717,2017,53.07378893601188,4651,moraine,0,643.7632737809372,0.0,1,9,0.0,5278.0,8.976864039291701,7.370464787764009,1
