,Unnamed: 0,Lake_type,Longitude,Latitude,Year_final,Lake_area_ha,Elevation_m,GLOF,Lake_type_simplified,is_supraglacial,Lake_area_calculated_ha,area_t1,area_t2,expansion_ha_peryr
574,574,M(e),87.563,28.178,2019,104.19,5011,0,moraine,0,94.43338547922671,72.82377347153248,94.43338547922671,4.321922401538847
575,575,M(e),87.623,28.167,2019,20.87,5375,0,moraine,0,41.63419794272707,19.635091733851354,41.63419794272707,4.399821241775143
576,576,M(e),87.578,28.164,2019,20.22,5171,0,moraine,0,120.07690189181112,72.19052900318658,120.07690189181112,9.577274577724907
577,577,M(o),87.612,28.155,2019,13.82,5241,0,moraine,0,41.567434046528525,19.635091733851354,41.567434046528525,4.386468462535435
578,578,M(o),87.599,28.131,2019,14.18,5261,0,moraine,0,101.62208346477456,62.73307878752969,101.62208346477455,7.777800935448971
579,579,M(e),87.615,28.118,2019,35.67,5052,0,moraine,0,121.34607876177635,64.07980751263845,121.34607876177637,11.453254249827584
580,580,M(e),87.586,28.116,2019,12.43,5050,0,moraine,0,151.2875597755735,81.50585255005483,151.2875597755735,13.956341445103735
581,581,M(e),87.655,28.114,2019,146.34,4954,0,moraine,0,132.9828906471941,130.60684056114206,132.9828906471941,0.47521001721040645
582,582,M(e),87.584,28.107,2019,15.91,4968,0,moraine,0,151.2875597755735,81.50585255005483,151.2875597755735,13.956341445103735
583,583,M(e),87.637,28.093,2019,72.47,5178,0,moraine,0,171.59133129543704,65.8310682788557,171.59133129543704,21.15205260331627
584,584,M(e),87.627,28.052,2019,18.4,5066,0,moraine,0,25.04615749762346,16.80090538444299,25.04615749762346,1.649050422636094
585,585,M(e),86.446,27.947,2019,156.76,5046,0,moraine,0,201.68815444508417,43.7976673647748,201.68815444508417,31.578097416061873
586,586,M(o),86.433,27.929,2019,31.99,5025,0,moraine,0,589.8693587423658,44.43243944069884,589.8693587423658,109.08738386033338
587,587,M(o),86.42,27.927,2019,15.72,5020,0,moraine,0,490.294155856538,37.76769140669143,490.294155856538,90.50529288996931
588,588,M(o),86.465,27.917,2019,17.56,5259,0,moraine,0,286.12175140675345,44.27375194884594,286.12175140675345,48.3695998915815
589,589,M(o),86.477,27.916,2019,14.08,5110,0,moraine,0,133.1395643918134,25.071989346430065,133.1395643918134,21.613515009076668
590,590,M(e),86.476,27.861,2019,158.4,4550,0,moraine,0,160.76509020087576,146.5535687834458,160.76509020087576,2.842304283485993
591,591,E(o),86.356,27.85,2019,11.18,4424,0,other,0,8.019178717463344,1.1908285849868745,8.019178717463344,1.365670026495294
592,592,M(l),86.681,27.975,2019,57.83,4834,0,moraine,0,59.162255710097696,59.241540492239594,59.162255710097696,-0.015856956428379476
593,593,M(l),86.69,27.951,2019,42.11,4741,0,moraine,0,41.953054311557615,41.794415588747036,41.953054311557615,0.03172774456211584
594,594,M(l),86.699,27.941,2019,18.0,4709,0,moraine,0,41.40702295341647,39.899862409417835,41.40702295341647,0.3014321087997274
595,595,M(o),86.621,27.791,2019,46.73,5157,0,moraine,0,141.023575385557,95.10152867101351,141.023575385557,9.184409342908697
596,596,M(e),86.612,27.779,2019,117.31,4831,0,moraine,0,141.023575385557,95.10152867101351,141.023575385557,9.184409342908697
597,597,M(o),86.643,27.778,2019,29.27,5163,0,moraine,0,62.28916437886101,59.03163337279378,62.28916437886101,0.6515062012134465
598,598,M(o),86.835,27.997,2019,11.55,5321,0,moraine,0,63.577094173496214,32.43482981433838,63.577094173496214,6.228452871831567
599,599,I(s),86.804,27.975,2019,24.84,5183,0,ice,1,27.519375347503228,6.0272455596222985,27.519375347503228,4.298425957576186
600,600,M(l),86.786,27.924,2019,54.85,4512,0,moraine,0,55.46129444332926,55.46127379063225,55.46129444332652,4.1305388549517374e-06
601,601,M(e),86.925,27.898,2019,139.77,5003,0,moraine,0,117.13828547008912,106.50429974422146,117.1382854701882,2.126797145193348
602,602,E(c),86.913,27.894,2019,11.28,4986,0,other,0,117.13828547008912,106.50429974422146,117.1382854701882,2.126797145193348
603,603,M(o),86.937,27.857,2019,21.45,5473,0,moraine,0,98.27264297393914,49.22667533557085,98.27264296393085,9.809193525671999
604,604,M(o),86.928,27.85,2019,48.86,5411,0,moraine,0,51.68798323241578,49.22667533557085,51.687983232417565,0.49226157936934245
605,605,M(e),86.935,27.837,2019,29.39,5209,0,moraine,0,51.68798323241578,49.22667533557085,51.687983232417565,0.49226157936934245
606,606,M(o),86.917,27.832,2019,33.07,5360,0,moraine,0,51.68798323241578,49.22667533557085,51.687983232417565,0.49226157936934245
607,607,M(e),86.974,27.805,2019,16.77,5516,0,moraine,0,338.9128991750809,184.9468865407148,338.91289917571896,30.793202527000837
608,608,M(e),86.966,27.799,2019,21.36,5396,0,moraine,0,417.1738321889134,221.33409291482806,417.17383218963573,39.16794785496153
609,609,M(o),86.911,27.794,2019,18.87,5274,0,moraine,0,27.40801144311892,18.0325613698182,27.408011443222197,1.8750900146807994
610,610,M(o),86.838,27.793,2019,22.89,5351,0,moraine,0,60.92252017474502,31.22507464666366,60.92252016645591,5.93948910395845
611,611,M(e),86.957,27.783,2019,87.28,5198,0,moraine,0,348.0584277885861,221.33409291482806,348.0584277886344,25.344866974761267
612,612,I(s),86.871,27.766,2019,13.68,4931,0,ice,1,36.554809763463794,15.415331256743933,36.554809763373036,4.227895701325821
613,613,M(o),86.958,27.755,2019,86.5,4927,0,moraine,0,88.13172509802082,81.77194414073634,88.13172496085213,1.2719561640231576
614,614,M(o),86.91,27.719,2019,14.93,4989,0,moraine,0,15.3422512022831,13.275429276779494,15.342251202282126,0.41336438510052637
615,615,M(o),86.792,27.696,2019,12.95,4951,0,moraine,0,12.324056438714068,10.256798235208734,12.32405643871548,0.41345164070134927
616,616,M(e),86.858,27.687,2019,31.8,4764,0,moraine,0,47.797288508319134,30.375384549419017,47.79728844663049,3.4843807794422945
617,617,E(o),86.853,27.681,2019,11.85,4694,0,other,0,47.797288508319134,30.375384549419017,47.79728844663049,3.4843807794422945
618,618,E(c),87.247,27.959,2019,12.02,4457,0,other,0,8.011071483037343,0.9517228326759494,8.011071483039585,1.411869730072727
619,619,E(c),87.188,27.906,2019,33.14,4490,0,other,0,166.30441034422657,24.28312292782616,166.304410352988,28.404257485032367
620,620,M(e),87.081,27.844,2019,41.15,4847,0,moraine,0,40.89208508301818,35.016067153585624,40.89208508302595,1.1752035858880645
621,621,M(o),87.095,27.829,2019,12.06,5225,0,moraine,0,52.092901290990675,35.016067153585624,52.09290129099455,3.4153668274817846
622,622,M(e),87.092,27.798,2019,182.16,4543,0,moraine,0,346.4699364765774,70.77748016477021,346.4699364766101,55.13849126236797
623,623,E(c),87.206,27.691,2019,11.49,4088,0,other,0,0.5566012060660405,0.15902985946661355,0.5566012060609096,0.07951426931885922
624,624,E(o),87.345,27.983,2019,26.18,3728,0,other,0,22.60373870846712,0.8721676360527825,22.60373870846606,4.346314214482655
625,625,E(c),87.349,27.948,2019,10.13,3991,0,other,0,20.620996279091248,0.3172441876410203,20.620996279090242,4.060750418289844
626,626,E(o),87.293,27.932,2019,12.13,4373,0,other,0,26.25998592701575,1.1107256222304902,26.25998592712437,5.029852060978776
627,627,E(c),87.306,27.918,2019,11.15,4416,0,other,0,26.25998592701575,1.1107256222304902,26.25998592712437,5.029852060978776
628,628,E(c),87.341,27.837,2019,19.17,4243,0,other,0,8.973036919981585,0.23822645705652268,8.973036919981814,1.7469620925850582
629,629,E(c),87.522,27.997,2019,12.38,4720,0,other,0,7.849675396772686,0.1585874152126171,7.849675396770539,1.5382175963115843
630,630,E(o),87.583,27.986,2019,12.33,4826,0,other,0,9.11924486035479,2.69590621733959,9.119244860356371,1.2846677286033563
631,631,E(c),87.557,27.979,2019,11.03,4767,0,other,0,9.11924486035479,2.69590621733959,9.119244860356371,1.2846677286033563
632,632,M(e),87.699,27.9,2019,11.27,5226,0,moraine,0,24.52241926439356,8.808862621386405,24.522419264396596,3.1427113286020383
633,633,E(c),87.737,27.864,2019,13.98,5337,0,other,0,122.79879166734804,41.99063529665291,122.79879166736063,16.161631274141545
634,634,M(e),87.749,27.816,2019,17.17,4903,0,moraine,0,15.16968576226484,16.67875074125168,15.169685762266695,-0.30181299579699683
635,635,E(c),87.694,27.681,2019,13.3,4633,0,other,0,10.178685808233654,8.508749399391002,10.178685808236503,0.33398728176910025
636,636,E(c),87.517,27.681,2019,10.1,4472,0,other,0,7.077391858805178,0.23859717239762018,7.0773918588015015,1.3677589372807764
637,637,E(o),87.703,27.651,2019,14.36,4460,0,other,0,9.624662828200693,1.192970518885444,9.624662828198304,1.6863384618625719
638,638,O,87.573,27.645,2019,11.78,3860,0,other,0,3.5000943918838248,0.07954787826783336,3.500094391880087,0.6841093027224507
639,639,E(c),87.633,27.639,2019,16.45,4289,0,other,0,12.250977870456945,4.215361434549318,12.25097787045508,1.6071232871811525
640,640,E(c),87.696,27.63,2019,14.11,4179,0,other,0,9.624662828200693,0.5567939530237772,9.624662828198304,1.813573775034905
641,641,E(o),87.706,27.629,2019,13.01,4319,0,other,0,9.624662828200693,0.5567939530237772,9.624662828198304,1.813573775034905
642,642,E(o),87.712,27.62,2019,12.63,4454,0,other,0,8.831067066488202,0.39777681604941,8.831067066489965,1.686658050088111
643,643,E(c),87.543,27.617,2019,10.93,4471,0,other,0,3.1826884966557465,0.15915881468629464,3.182688496648169,0.6047059363923749
644,644,M(l),87.884,27.969,2019,17.9,5597,0,moraine,0,16.81387793459429,17.448363605715606,16.8138779345925,-0.12689713422462107
645,645,M(e),87.814,27.964,2019,40.61,5249,0,moraine,0,52.35157421187808,34.18435639786012,52.35157421191023,3.6334435628100223
646,646,M(e),87.908,27.952,2019,64.79,5165,0,moraine,0,77.81744588652622,76.94483316801093,77.81744588653025,0.17452254370386414
647,647,M(e),87.93,27.95,2019,83.66,5106,0,moraine,0,79.40410699317337,78.055491923528,79.40410699317705,0.26972301392981135
648,648,M(e),88.002,27.928,2019,113.22,5348,0,moraine,0,106.47484506032968,102.7459029592202,106.4748450603281,0.745788420221578
649,649,M(e),87.771,27.926,2019,97.66,4913,0,moraine,0,99.17787921694097,91.87821627733523,99.17787921695025,1.4599325879230036
650,650,M(e),87.805,27.881,2019,34.32,4690,0,moraine,0,36.750567102196925,35.79804608309048,36.750567102196925,0.19050420382128835
651,651,M(e),87.866,27.869,2019,68.12,4910,0,moraine,0,68.34940333911919,68.19064659414147,68.34940333911919,0.03175134899554451
652,652,O,87.831,27.849,2019,33.5,4437,0,other,0,32.394706137824585,32.15650765816111,32.394706137824585,0.04763969593269479
653,653,M(e),87.974,27.793,2019,22.32,5183,0,moraine,0,20.49527927326715,6.4345711185513474,20.49527927326715,2.812141630943161
654,654,M(o),87.934,27.79,2019,14.1,4938,0,moraine,0,12.233957104553069,12.154516584706224,12.233957104553067,0.015888103969368572
655,655,E(c),87.777,27.757,2019,25.46,4708,0,other,0,20.34321337563598,4.6892460592768535,20.34321337563598,3.130793463271825
656,656,E(c),87.782,27.745,2019,19.69,4775,0,other,0,20.34321337563598,4.6892460592768535,20.34321337563598,3.130793463271825
657,657,E(o),87.778,27.738,2019,22.06,4705,0,other,0,20.34321337563598,4.6892460592768535,20.34321337563598,3.130793463271825
658,658,M(e),88.241,28.004,2019,41.8,5269,0,moraine,0,61.36357239974197,60.88788990522397,61.36357239974197,0.09513649890359943
659,659,O,88.427,28.054,2019,101.66,4888,0,other,0,83.13085245368174,52.93624186498576,83.13085245368174,6.038922117739196
660,660,E(o),88.461,28.033,2019,13.87,5156,0,other,0,11.572472186156512,6.341030280403633,11.572472186156512,1.0462883811505759
661,661,M(e),88.355,28.022,2019,56.29,5195,0,moraine,0,57.63014104494104,37.73255720494457,57.63014104494104,3.979516767999294
662,662,M(e),88.288,28.017,2019,50.43,5268,0,moraine,0,50.10185471746803,55.096701447517795,50.101854717468036,-0.9989693460099517
663,663,M(e),88.259,28.009,2019,59.7,5256,0,moraine,0,61.36357239974197,60.88788990522397,61.36357239974197,0.09513649890359943
664,664,M(e),88.32,28.005,2019,38.58,5104,0,moraine,0,38.29413143662472,38.85466579225967,38.29413143662472,-0.11210687112698992
665,665,M(e),88.221,27.988,2019,11.94,5372,0,moraine,0,40.35642211534153,34.33041245440322,40.35642211534153,1.2052019321876615
666,666,M(e),88.075,27.946,2019,148.59,5488,0,moraine,0,142.55217439021789,116.45193143190674,142.55217439021789,5.220048591662229
667,667,M(o),88.041,27.943,2019,10.32,5821,0,moraine,0,87.11181487015895,76.00412945359597,87.11181487015895,2.2215370833125974
668,668,M(e),88.066,27.933,2019,83.35,5563,0,moraine,0,142.55217439021789,116.45193143190674,142.55217439021789,5.220048591662229
669,669,M(e),88.019,27.928,2019,13.25,5692,0,moraine,0,106.47484506032968,102.74590295922341,106.47484506032967,0.7457884202212511
670,670,M(e),88.078,27.835,2019,16.48,5604,0,moraine,0,102.12170831941935,75.27934664986468,102.12170831941935,5.368472333910935
671,671,M(o),88.05,27.545,2019,25.72,5020,0,moraine,0,24.359865573903285,24.124862624831323,24.359865573903285,0.04700058981439241
672,672,M(e),88.402,27.994,2019,18.97,5171,0,moraine,0,21.32952575660898,6.6606801601301635,21.32952575660898,2.9337691192957633
673,673,O,82.173,30.478,2019,31.29,5250,0,other,0,28.55737969757602,26.699985758642217,28.55737969757602,0.37147878778676074
674,674,O,82.06,30.468,2019,378.8,5180,0,other,0,371.51266483898814,339.46959022643415,371.51266483898814,6.4086149225107985
675,675,O,82.108,30.461,2019,16.73,5177,0,other,0,23.14404784822416,21.286333463703127,23.144047848224158,0.3715428769042063
676,676,O,82.181,30.431,2019,32.23,5000,0,other,0,33.91977706728661,27.879241883147316,33.91977706728661,1.2081070368278588
677,677,O,82.171,30.413,2019,37.71,5002,0,other,0,76.6025547402153,75.28583936477797,76.6025547402153,0.2633430750874652
678,678,E(o),82.192,30.398,2019,86.53,5203,0,other,0,83.49632388781245,81.4824887660993,83.49632388781245,0.40276702434263145
679,679,E(o),82.156,30.366,2019,12.73,5450,0,other,0,11.931934518823372,7.360601409115078,11.931934518823372,0.9142666219416589
680,680,M(e),82.055,30.362,2019,56.83,5283,0,moraine,0,41.84074740770208,12.009628049840117,41.84074740770208,5.966223871572393
681,681,O,82.238,30.352,2019,29.81,5106,0,other,0,24.87452160418205,18.28782594966818,24.87452160418205,1.3173391309027742
682,682,M(e),82.141,30.34,2019,16.12,5580,0,moraine,0,42.86713493797453,44.649622706130835,42.86713493797453,-0.3564975536312616
683,683,M(e),82.169,30.282,2019,16.58,5339,0,moraine,0,66.6260664699675,42.17567706381996,66.6260664699675,4.890077881229507
684,684,M(e),82.209,30.255,2019,128.7,5057,0,moraine,0,290.8313249260362,28.62734827005653,290.8313249260362,52.44079533119593
685,685,M(e),82.232,30.221,2019,44.31,5582,0,moraine,0,48.570343201166054,29.40820483897817,48.570343201166054,3.832427672437577
686,686,O,82.362,30.432,2019,152.61,4882,0,other,0,154.9330038318368,149.8227478381931,154.9330038318368,1.0220511987287408
687,687,O,82.302,30.419,2019,901.4,4931,0,other,0,910.4385071101276,902.1517588951381,910.4385071101275,1.6573496429978831
688,688,O,82.355,30.407,2019,23.16,4870,0,other,0,97.94796571492836,94.69588974547015,97.94796571492837,0.6504151938916436
689,689,O,82.256,30.406,2019,14.1,4936,0,other,0,9.680994042513158,5.42060708870101,9.680994042513158,0.8520773907624296
690,690,O,82.273,30.371,2019,10.68,4966,0,other,0,9.297047704651158,37.18828757994426,9.297047704651158,-5.578247975058621
691,691,O,82.271,30.342,2019,69.03,4993,0,other,0,69.4391698560524,64.2466070128714,69.4391698560524,1.0385125686362016
692,692,O,82.27,30.329,2019,58.67,4990,0,other,0,69.4391698560524,64.2466070128714,69.4391698560524,1.0385125686362016
693,693,O,82.272,30.318,2019,15.62,4996,0,other,0,64.32443297407738,59.59685010252502,64.32443297407738,0.9455165743104729
694,694,O,82.259,30.311,2019,25.33,4997,0,other,0,61.929960130572304,58.59707005818661,61.929960130572304,0.6665780144771389
695,695,O,82.486,30.217,2019,25.14,4791,0,other,0,20.563343660414773,28.55593671701715,20.563343660414773,-1.5985186113204755
696,696,E(o),82.404,30.106,2019,48.23,4912,0,other,0,45.91193125109552,44.59127180887098,45.91193125109552,0.26413188844490776
697,697,M(e),82.27,30.103,2019,203.15,4875,0,moraine,0,225.44900900549263,127.87220358363822,225.44900900549266,19.515361084370888
698,698,M(e),82.343,30.079,2019,91.73,4849,0,moraine,0,85.01088545118071,110.43926097359075,85.01088545118071,-5.085675104482007
699,699,O,82.526,30.832,2019,14.79,5307,0,other,0,13.10843095180699,1.6963611487626757,13.10843095180699,2.2824139606088627
700,700,M(o),82.75,30.807,2019,14.74,5547,0,moraine,0,14.885659793875,12.72609445609071,14.885659793875,0.431913067556858
701,701,O,82.652,30.608,2019,20.59,5088,0,other,0,16.616733519118288,6.801227247715085,16.616733519118288,1.9631012542806405
702,702,O,82.589,30.257,2019,19.38,4778,0,other,0,20.089703080985274,19.081334965871562,20.089703080985274,0.20167362302274228
703,703,O,82.859,30.881,2019,146.23,5446,0,other,0,138.2619185710871,124.92878713018294,138.2619185710871,2.666626288180834
704,704,M(o),82.754,30.811,2019,10.06,5551,0,moraine,0,14.885659793875,12.72609445609071,14.885659793875,0.431913067556858
705,705,O,82.88,30.654,2019,12.36,5322,0,other,0,10.428825237700137,3.6307697877255567,10.428825237700135,1.3596110899949156
706,706,M(o),82.906,30.572,2019,14.28,5553,0,moraine,0,77.32536468440703,25.516860823922187,77.32536468440703,10.36170077209697
707,707,M(o),82.921,30.563,2019,26.68,5607,0,moraine,0,77.32536468440703,25.516860823922187,77.32536468440703,10.36170077209697
708,708,M(o),82.958,30.551,2019,29.39,5558,0,moraine,0,25.519803780976872,26.215898265709676,25.519803780976872,-0.13921889694656073
709,709,O,82.756,30.116,2019,12.66,4842,0,other,0,11.03012612028821,6.602543562042593,11.03012612028821,0.8855165116491236
710,710,M(o),82.479,29.984,2019,11.89,5223,0,moraine,0,22.482016611566937,17.581139991788817,22.482016611566937,0.9801753239556241
711,711,M(e),82.496,29.969,2019,23.18,4995,0,moraine,0,61.44777592535146,61.13664531172974,61.44777592535146,0.06222612272434418
